...		2
a2-bi2-a-bi-ih	PN	1
a2-bi2-lum-ma	PN	2
a2-i3-li2	PN	1
a2-li2-a2	PN	1
a2	N	2
a2-ni-a2	PN	1
a2-x-x	PN.GEN.ABS	1
a-ab-ba-ba-asz2-ti	PN	1
a-ab-ba-ka-ke4	N.GEN.ERG	1
a-ab-ba-ka	N.GEN	1
a-ab-ba-ka	N.L1	1
a-ab-ka-ka	N.GEN.L2-NH	1
a-a-kal-la	PN	7
a-a-kal-la	PN.GEN	1
a-al-{d}szu-{d}suen	SN.GEN	1
a-ar-ke4-esz2	TN	1
a-a-u4-su3-sze3	PN	1
a-a-zi-mu	PN.ABS	1
a-ba-{d}en-lil2-gin7	PN	2
a-ba-{d}nanna	N.DEM2.L1	1
a-ba	N.ABS	1
a-ba-sumun	ANT.MID.V.3-SG-S	1
ab-ba-gu-la	PN	1
ab-ba-iri	N	1
ab-ba-kal-la	PN	1
ab-ba	PN	2
ab-ba-x-x	PN.GEN.ABS	1
a-bi2-a-bi2-ih	PN	1
a-bi2-a	PN	1
a-bi2-a	PN.GEN.ABS	1
a-bi2-si2-im-ti	PN.GEN	1
a-bu-du10	PN	1
a-bu-du10	PN.GEN.ABS	1
abul	N	1
abzu	N	1
a-da-a	PN.GEN.ABS	1
adab{ki}	SN.GEN	1
adab{ki}	SN.GEN.ABS	5
adab{ki}	SN.GEN.ERG	1
a-da-lal3	PN	4
a-da-lal3	PN.ABS	1
a-dam-szah2{ki}	SN	1
a-da-na-ah	PN	1
ad-da-a	PN.GEN.ABS	1
ad-da-kal-la	PN	1
ad-da-ni-ir	N.3-SG-H-POSS.DAT-H	1
ad-us2	N.ABS	1
aga3-us2-gal-gal	N	1
aga3-us2-gal	N	3
aga3-us2	N	3
aga3-us2	N.GEN.ABS	1
agrig	N	1
agrig	N.GEN.ABS	1
a-gu	PN	1
a-gu-za	PN	1
a-ha-am-ar-szi	PN	1
a-ha-am-wa-qar	PN	1
a-hu-a	PN	2
a-hu-ba-ni	PN	1
a-hu-du10	PN	1
a-hu-ni	PN.GEN.ABS	1
a-hu-ra-ni	PN	1
a-kal-la	PN	1
alan-ba	N.DEM2.GEN	1
alan-na-ni	N.3-SG-H-POSS.ABS	1
a-li2-ni-su	PN	1
alim	N	1
al-ke4	PN.GEN.ERG	1
...-al{ki}	GN	1
al-la-mu	PN	1
al-la	PN	1
al-la	PN.GEN.ABS	1
al-...	PN	1
a-lu-a	PN	1
ama	N	1
ama-ni-ir	N.3-SG-H-POSS.DAT-H	1
amar	N	2
amar-su4	PN.GEN	1
amar-sumun	PN	1
amar-szuba3	PN	1
a	N	1
a	N.ABS	43
an	DN	1
an	N	1
an-na	DN.GEN	6
an-ne2	DN.ERG	2
an-nu-ni-tum	DN	1
an-sza4-an{ki}	SN	1
an-sza-an{ki}-na	SN.GEN.ABS	1
an-sze3	N.TERM	1
an-za	PN.GEN.ERG	1
a-pi-ak{ki}	SN.GEN	1
a-pi-la-sza	PN	1
a-pil-ki-in	RN	1
a-...	PN	1
ARAD2-da-ne2	N.3-SG-H-POSS.ERG	5
ARAD2-da-ni-e	N.3-SG-H-POSS.ERG	1
ARAD2-da-ni-ir	N.3-SG-H-POSS.DAT.H	22
ARAD2-da-ni	N.3-SG-H-POSS.DAT.H	1
ARAD2-da-ni	PN	3
ARAD2-{d}nanna	PN	9
ARAD2-hul3-la	PN	1
ARAD2	N	1
ARAD2	N.2-SG-POSS.ABS	2
ARAD2-x	PN.GEN.ABS	1
ARAD2-zu	N.2-SG-POSS.ABS	314
ARAD-zu	N.2-SG-POSS.ABS	1
ar-gi-bil-lu	N	1
ar-szi-ah	PN.GEN	1
asz2	N.ABS	1
asz2-nun-na{ki}-ka	Ešnunak.GEN	1
asz2-nun-na{ki}-ka	Ešnunak.GEN.ABS	1
a-sza3-bi	N.3-SG-NH-POSS.ABS	1
asz-a	NF.V.L1	1
asz-ni	NF.V.3-SG-H-POSS.L3-NH	1
a-ta2-kal2-szum	PN	1
a-ta	N.ABL	1
a-wa-al{ki}	SN	1
a-wa-an{ki}-ka	GN.GEN.L2-NH	1
azlag2	N.ABS	1
ba4-ba4-ti	PN	1
ba-a-a	PN	1
ba-ad-da-ri2	PN	1
ba-a-mu	PN.GEN.ABS	1
ba-ba-ra	PN	1
ba-ba-ti	PN	3
ba-ba-ti	PN.GEN	1
babila2{ki}-ka	SN.GEN.ABS	1
babila{ki}-ma	SN.GEN.GEN.ABS	1
babila{ki}	SN.GEN.ABS	1
|BAD3.AN|{ki}-ka	SN.GEN.ABS	1
|BAD3.AN|{ki}	SN	1
|BAD3.AN|{ki}	SN.GEN.ABS	3
bad3-ba	N.DEM2.GEN	1
bad3	N	4
bad3-x-mu	N.1-SG-POSS.ABS	1
ba-gara2-a	PN	1
ba-gara2-ka-ni	TN.GEN.3-SG-H-POSS.ABS	1
banda3{da}	NF.V	2
bara2	N.ABS	1
ba-ra-ba-ta-e3	MOD4.MID.ABL.V.3-SG-S	1
ba-ra-ge	NF.V.PF	1
bar	N.ABS	1
ba-szim-e{ki}	SN.GEN	1
be-la-at-suh(PAD)-ner	DN.ABS	1
be-li2-a-ri-ik	PN	2
be-li2-du10	PN	1
bi2-gi-in	3-NH.L2.3-SG-H-A.V.3-SG-P	1
bi2-ib2-sar-a	3-NH.L2.3-SG-NH-P.V.3-SG-A.SUB	1
bi2-ib2-sar-a	3-NH.L2.3-SG-NH-P.V.3-SG-A.SUB.ABS	1
bi2-ib2-sar-e-a	3-NH.L2.3-SG-NH-P.V.3-SG-A.SUB.GEN	1
bi2-ib2-ur3-a	3-NH.L2.3-SG-NH-P.V.3-SG-A.SUB	2
bi2-ib2-ur3-a	3-NH.L2.3-SG-NH-P.V.3-SG-A.SUB.ABS	1
bi2-ib2-ur3-re-a	3-NH.L2.3-SG-NH-P.V.3-SG-A.SUB	1
bi2-in-gi4	3-NH.L2.3-SG-H-A.V.3-SG-P	1
bi2-in-ur3	3-NH.L2.3-SG-H-P.V.3-SG-A.SUB.ABS	1
bi2-in-us2	3-NH.L3.3-SG-H-A.V.3-SG-P	1
bi2-silim	3-NH.L3.3-SG-H-A.V.3-SG-P	1
bi2-tam	3-NH.L2.3-SG-H-A.V.3-SG-P	1
bi-da-...		1
bur-ba	N.DEM2.GEN	1
bur-ma-ma	PN	1
bur	N	1
bu-u2-za-a	PN	1
da-a-a-...	PN	1
da-a-a-ti	PN	1
dab5-ba	N	1
da-da-a	PN	1
da-da-ga	PN	3
da-da-ga	PN.GEN.ABS	2
da-da	PN	9
da-da	PN.GEN.ABS	3
dagal-e-de3	NF.V.PF.DAT-NH	1
dam-a-ni-ir	N.3-SG-H-POSS.DAT-H	1
{d}amar-{d}suen-ka-ka	RN.GEN.L1	1
{d}amar-{d}suen-ka	RN.GEN.ABS	1
{d}amar-{d}suen-ke4	RN.GEN.ERG	2
{d}amar-{d}suen	RN	55
{d}amar-{d}suen	RN.GEN.ABS	2
dam-gar3-ke4	N.GEN.ERG	1
dam-gar3	N.GEN.ABS	1
dam	N	11
dam-ni	N.3-SG-H-POSS.ABS	1
dam-szi-lum-bi	N.3-SG-NH-POSS.ABS	2
da-na	N	1
dan-ni-a	PN	1
da-num2	PN	1
da-...	PN	1
da-ra-am-uri5{ki}-am	PN	1
da-ra-am-uri5{ki}	Taramurim.GEN.ABS	1
da-wa-a-x	PN	1
da-x-x-za-ti-da	PN	1
{d}ba-ba6	DN	3
{d}ba-ba6-eb2-gu-ul	PN	1
{d}ba-ba6-nin-am3	PN	1
{d}be-la-at-szer7-ba-an	DN	1
{d}dam-gal-nun-na	DN	1
{d}en-ki	DN	4
{d}en-ki	DN.GEN	1
{d}en-lil2-a2-mah	PN	1
{d}en-lil2-ba-ni	RN	1
{d}en-lil2-dingir-zu	PN.GEN.ABS	1
{d}en-lil2	DN	11
{d}en-lil2	DN.GEN	3
{d}en-lil2	DN.GEN.GEN.ABS	1
{d}en-lil2-ka	DN.GEN.GEN	11
{d}en-lil2-la2	DN.ERG	1
{d}en-lil2-la2	DN.GEN	26
{d}en-lil2-la2	DN.GEN.ABS	5
{d}en-lil2-la2	DN.GEN.GEN.ABS	1
{d}en-lil2-la2-ka	DN.GEN	1
{d}en-lil2-la2-ka	DN.GEN.ABS	1
{d}en-lil2-la2(ME)	DN.GEN	1
{d}en-lil2-la2	PN	1
{d}en-lil2-le	DN.ERG	26
{d}en-lil2-li	DN.ERG	1
...-{d}en-lil2	PN	1
{d}en-lil2-zi-sza3-gal2	PN	1
{d}en-nu-gi4	DN	1
{d}ga2-tum3-du10	DN	1
{d}gesztin-an-na	DN	1
di3-ma-at-{d}en-lil2-la2	SN.GEN	1
{d}i-bi2-{d}suen-ka-sze3	RN.GEN.TERM	1
{d}i-bi2-{d}suen	RN	78
{d}i-bi2-{d}suen	RN.ABS	1
{d}i-bi2-{d}suen	RN.GEN.TERM	1
{d}ig-alim	DN	1
di-ku5-da-ni	NF.V.3-SG-H-POSS	1
di-ku5	N	1
di-ku5	N.ABS	1
di-ku5	N.GEN.ABS	3
di	N	2
{d}inanna	DN	13
{d}inanna	DN.DAT-H	1
{d}inanna	DN.GEN	6
{d}inanna	DN.GEN.ABS	2
{d}inanna-ka	DN.GEN.GEN.ABS	1
{d}inanna-ka	PN.ABS	1
dingir-a-ni-ir	N.3-SG-H-POSS.DAT-H	1
dingir-a-ni	N.3-SG-H-POSS.DAT-H	1
dingir-ba-ni	PN	3
dingir-mah	DN	1
dingir-mu	N.1-SG-POSS	1
dingir-mu-ta2-bil	PN	1
dingir	N	23
dingir-ra-a-ni-ir	N.3-SG-H-POSS.DAT-H	1
dingir-ra-ni-ir	N.3-SG-H-POSS.DAT-H	3
dingir-ra-ni	N.3-SG-H-POSS.DAT-H	2
dingir-re-ne	N.PL.GEN	2
diri-tum	PN	2
{d}iszkur-illat	PN	1
{d}lamma-igi-du	PN	1
{d}lamma	N	3
{d}lugal-banda3{da}	DN	1
{d}mes-lam-ta-e3-a	DN	5
{d}mes-lam-ta-e3-a	DN.GEN	1
{d}mes-lam-ta-e3	DN	1
{d}nanna-a	DN.COM	1
{d}nanna-an-dul3	PN	1
{d}nanna-ar	DN.DAT-H	1
{d}nanna	DN	28
{d}nanna	DN.ABS	1
{d}nanna	DN.ERG	1
{d}nanna	DN.GEN	3
{d}nanna	DN.GEN.ABS	10
{d}nanna-gal-zu	PN	1
{d}nanna-gin7	DN.EQU	1
{d}nanna-gin7	DN.GEN.EQU	1
{d}nanna-gu2-gal	DN.ABS	1
{d}nanna-i3-sa6	PN	1
{d}nanna-i3-zi	PN.GEN.ABS	1
{d}nanna-ka	DN.GEN.L1	2
{d}nanna-ka	DN.GEN.L2-NH	1
{d}nanna-kam	PN	1
{d}nanna-ke4	DN.GEN.ERG	1
{d}nanna-ki-ag2	PN	2
{d}nanna-ku3-zu	PN	1
{d}nanna-lu2-du10	PN	1
{d}nanna-ma-ba	PN	2
{d}nanna-ma-ba	PN.GEN.ABS	1
{d}nanna-zi-sza3-gal2	PN	1
{d}nanna-zu	PN	1
{d}nansze	DN	2
{d}nansze	DN.GEN.ABS	2
{d}nansze	DN.GEN.DAT-H	1
{d}nansze-ka	DN.GEN.ERG	1
{d}nansze-ka-ke4	DN.GEN.GEN.ERG	1
{d}nansze-ke4	DN.GEN.ERG	1
{d}nimin-tab-ba	DN	1
{d}nin-a-zu	DN	1
{d}nin-dar-a	DN	1
{d}nin-{d}su4-an-na	DN	1
{d}nin-{d}su4-an-na	N.GEN	1
{d}nin-e2-gal	DN	1
{d}nin-gal	DN	4
{d}nin-gesz-zi-da	DN	2
{d}nin-gir2-su	DN	3
{d}nin-gir2-su-ka	DN.GEN	2
{d}nin-gubalag	DN	1
{d}nin-hur-sag	DN	5
{d}nin-iri-a-mu-tum2	DN	1
{d}nin-isin2{si}-na-ka-ke4	DN.GEN.ERG	1
{d}nin-ku3-nun-na	DN	1
{d}nin-lil2	DN	3
{d}nin-lil2-ke4	DN.ERG	1
{d}nin-lil2-zi-mu	PN	1
{d}nin-mar{ki}	DN	3
{d}nin-mar{ki}-ka	DN.GEN.ABS	1
{d}nin-mu2	DN	1
{d}nin	N	1
{d}nin-sun2	DN	3
{d}nin-sun2	DN.GEN.ABS	2
{d}nin-sun2-ka	DN.GEN	1
{d}nin-sza3-ge-pa3-da	DN	1
{d}nin-szubur	DN	2
{d}nin-szuszin	DN	1
{d}nin-szuszin{ki}-ra	DN.DAT-H	1
{d}nin-unu3-ka	DN.GEN.ABS	1
{d}nin-uri5{ki}-ma	DN	1
{d}nin-urta	DN	1
{d}nun-gal	DN	1
{d}nusku	DN	1
{d}sud3-da-ke4	DN.GEN.L3-NH	1
{d}suen-a-bi2	PN	2
{d}suen-ba-ni	PN	1
{d}suen-na-da	DN.GEN.COM	1
{d}szara2-a-mu	PN	1
{d}szara2	DN	5
{d}szara2	DN.GEN.ABS	2
{d}szara2-kam	PN	2
{d}szu-{d}suen-a-na-{d}suen-ta2-ki-il2	PN	1
{d}szu-{d}suen-i-ti2-ib-szi-na-at	PN	1
{d}szu-{d}suen	PN	1
{d}szu-{d}suen	RN	156
{d}szu-{d}suen	RN.GEN.ABS	2
{d}szu-{d}suen-si-sa2	PN	1
{d}szu-i3-li2-a	PN	1
{d}szul-gi-da-nir-gal2	PN.ABS	1
{d}szul-gi-{d}utu-szi	PN	1
{d}szul-gi-{d}utu-szi	SN.GEN.ABS	1
{d}szul-gi-ha-zi-ir	PN	1
{d}szul-gi-i3-li2	PN	5
{d}szul-gi-iri-mu	PN	2
{d}szul-gi-na-da	RN.GEN.ABS	1
{d}szul-gi	RN	114
{d}szul-gi	RN.GEN	2
{d}szul-gi	RN.GEN.ABS	6
{d}szul-gi-si2-im-ti	PN	2
{d}szul-gi-si2-im-tum-ma	PN.GEN.ABS	1
{d}szul-gi-si-im-tum	PN	1
{d}szul-gi-sipa-kalam-ma	PN	1
{d}szul-gi-sze3	RN.GEN.TERM	1
{d}szul-sza3-ga	DN	1
du10-ga	PN	1
du10-us2-sa2	N	1
du11-ga	NF.V.SUB	1
du11-ga	NF.V.SUB.GEN	1
du11-ga-ni	NF.V.SUB.3-SG-NH-POSS.ABS	1
du11-ga	PN.GEN.ABS	1
du11-ga-zi-da	PN	2
du3-a	NF.V.SUB	1
du8-du8-li2{ki}	GN	1
du8-hu-ba	NF.V.PF.3-SG-NH-POSS.X	1
dub-la2	TN	2
dub-sar-ke4	N.GEN.ERG	1
dub-sar-mah	N	1
dub-sar	N	120
dub-sar	N.ABS	31
dub-szen-e	N.L3-NH	1
dug	N	1
{d}ul-ma-szi-tum-ma	DN.GEN.ABS	1
dumu-munus-a-ni	N.3-SG-H-POSS.ABS	1
dumu-munus	N	5
dumu	N	238
dumu-ne2	N.3-SG-H-POSS.DAT-H	1
dumu	N.GEN	1
dumu-ni-im	N.3-SG-H-POSS.ABS	1
dumu-ni	N	1
dumu-ni	N.3-SG-H-POSS.ABS	3
dumu-ni	N.3-SG-H-POSS.ERG	1
dumu	PN.GEN.ABS	1
dumu-sag	N	5
dur9{ur3}-ka-ni	TN.3-SG-H-POSS.ABS	1
dur-an-ki-ka-ni	TN.3-SG-H-POSS.ABS	2
{d}utu	DN	2
{d}utu-GIR2@g-gal	PN	1
{d}utu-ma-ba	PN.GEN.ABS	1
{d}utu-ta	DN.GEN.ABL	2
e2-a-ba-ni	PN	1
e2-a-ni	N.3-SG-H-POSS.ABS	21
e2-a-ni-sza	PN	8
e2-a-ni-sza	PN.GEN.ABS	1
e2-a	N.L1	1
e2-an-na	TN.ABS	1
e2-an-na	TN.GEN	2
e2-bi	N.3-SG-NH-POSS.ABS	2
e2-gal-lim	PN.ABS	1
e2-gal	N	1
e2-gi4-a	N	1
e2-he2-gal2	PN	1
e2-ki-gal-la	PN.GEN.ABS	1
e2-kiszib3-ba	TN.L1	2
e2-kisz-nu-gal2-sze3	TN.TERM	1
e2-kur2-ra-ra	TN.GEN.DAT-H	1
e2-kur-ra-igi-gal2	TN	1
e2-kur-ra	N.GEN	1
e2-kur	TN	1
e2-ma-an-i3-li2	PN	1
e2-mah	TN	1
e2-mes-lam	TN	1
e2	N	52
e2	N.ABS	4
e2	NF.V	1
e2-ninnu	TN	1
e2-...	PN.GEN.ABS	1
e2-sikil	TN	1
e2-szu-tum	N	1
e2-temen-ni2-gur3-ni	TN.3-SG-H-POSS.ABS	1
e2-temen-ni2-gur3	TN	1
e2-u6-e	PN	1
e3-a	NF.V.SUB	1
e-ba	N.DEM2.GEN	1
e-bi	N.3-SG-NH-POSS	1
egir	N.ABS	1
emedu2	N	1
en-aga-zi-an-na	PN	1
en-bi	N.3-SG-NH-POSS.ABS	1
en-dingir-mu	PN	2
en-{d}nansze-ki-ag2	PN	1
en-erin2-nun	WN	1
engar	N	2
en-igi-ni-ib2-zu	PN.ABS	1
en-ku-li	PN.GEN.ABS	1
en-mah-gal-an-na	PN	1
en-me-zi-an-na	PN	4
en	N	13
en	N.ABS	1
en-nam-{d}szul-gi	PN	1
en-nir-zi-an-na	PN	1
en-nu-ga2-ba	N.GEN.DEM2.GEN	1
en-nu-ga2	N.GEN	2
en-nu-ke4	N.GEN.ERG	1
EN-...	PN	1
ensi2	N	78
ensi2	N.ABS	2
ensi2	N.GEN.ABS	2
en-uri3-gal	WN	1
er3-ra-...	PN.GEN.ABS	1
eridu{ki}-ga	Eridug.GEN.ABS	1
esz3-bur	TN	1
ezem	N	1
ga2-nun	N	1
gaba	N	1
ga-esz8	N	2
ga-lam	NF.V.ABS	1
gal-bi	NF.V.3-SG-NH-POSS.ABS	1
gal	NF.V	1
GAM-e-de3	NF.V.PF.DAT-NH	1
