...{ki}	SN.ABS	1
ansze	N	2
an-ub-da	N	16
an-ub-da	N		1
anzu2{muszen}-babbar2	TN.GEN.GEN	1
a-pi4-sal4{ki}	FN.GEN	1
a-pi4-sal4{ki}	FN.L1	1
a-pi4-sal4{ki}-ta	SN.ABL	1
a-pi-dingir	PN	1
apin	N	2
apin-du8-a	MN.ABL	1
apin-la2	N	8
apin-la2	N.GEN	1
a-ra	N	2
a-ra2	N	42
ARAD2	N	4
ARAD2	N.DAT-H	1
ARAD2	PN.ABS	1
ARAD2	PN.ERG	1
ARAD2	PN.ERG		1
ARAD2	PN.GEN	1
ARAD2	PN.GEN.ABS	1
ARAD2-{d}nanna	PN	3
ARAD2-{d}nanna	PN		1
ARAD2-{d}szara2	PN.GEN	1
ARAD2-da	N.COM.GEN.ABS	1
ARAD2-dam	PN.ABS	1
ARAD2-dam	PN.GEN	1
ARAD2-hu-la	PN	1
ARAD2-mu	PN	7
ARAD2-mu	PN		1
ARAD2-mu	PN.GEN.ABS	1
ARAD2-ta	PN.GEN.ABL	3
ARAD2-zu	N.2-SG-POSS.ABS	24
ARAD2-zu	N.2-SG-POSS.ABS		1
ar-ha	N	1
a-ri-a	N	1
ar-ma-tum	N.ABS	1
ar-szi-ah	PN	1
ar-ti-a	PN	1
a-sza3	N	44
a-sza3-da	N.COM	1
a-sza3-ga	N.GEN	5
a-sza3-ge	N.L3-NH	1
aszgab	N	2
aszgab	N.DAT-H	1
aszgab	N.GEN	2
aszgab-gal	N.GEN	1
aszgab-ta	N.GEN.ABL	1
a-szi-an	PN.GEN	2
asz-sze3	NU.TERM	1
ASZ-ur4	N	1
a-ta	N.ABL	2
a-tu	PN	2
a-tu	PN.DAT-H	1
a-tu	PN.GEN	1
a-tu5-a	N	1
a-tu-sze3	PN.GEN.TERM	1
a-tu-ta	PN.GEN.ABL	2
a-u2-da-ta	FN.GEN.ABL	1
a-zi-ga-sze3	N.TERM	1
azlag2	N.DAT-H	3
azlag2	N.GEN	1
ba	N.GEN	1
ba-a	NF.V.PT	1
ba-a-ba-lum	PN	1
ba-ab-du8	MID.3-SG-NH-L3.V.3-SG-S	11
ba-ab-ti	MID.3-SG-NH-A.V.3-SG-P	1
ba-ad-da-ri2	PN.ABS	1
ba-ad-iri-na	PN		1
ba-ad-iri-na	PN.GEN		1
ba-a-ga	PN	2
ba-a-gar	MID.L2.V.3-SG-S	6
ba-a-hun	MID.V.3-SG-S	2
ba-a-hun-sze3	MID.L2.V.3-SG-S.TERM	1
ba-al-la	NF.V.PT	2
ba-an-ku4	MID.L1-SYN.V.3-SG-S	1
ba-an-na-zi	MID.3-SG-H.DAT.V.3-SG-S	1
ba-an-sa6	PN.ERG	2
ba-an-ti	MID.3-SG-H-A.V.3-SG-P	1
ba-ba	N	2
ba-ba	PN	1
ba-ba-ti	PN	1
ba-ba-ti	PN.GEN.ABS	1
bad3	N	19
bad3	N.ABS	6
bad3-gal	N.ABS	2
bad3-gal-bi	N.DEM2.ABS	1
ba-de6	MID.V.3-SG-S	1
ba-dim2	MID.V.3-SG-S	9
ba-du3	MID.V.3-SG-S	34
ba-du3-a	MID.V.3-SG-S	1
ba-du3-ta	MID.V.3-SG-S.ABL	3
ba-gen-na-a	MID.V.3-SG-S.SUB.L1	1
ba-ha-an-sze-er	PN	1
bahar3	N	1
bahar3-me	N.ABS.COP-3-PL	1
ba-hul	MID.V.3-SG-S	93
ba-hul	MID.V.3-SG-S		2
ba-hul	MID.V.3-SG-S.GEN.GEN.ABS	1
ba-hul-a	MID.V.3-SG-S.SUB	1
ba-hul-sze3	MID.V.3-SG-S.TERM	3
ba-hul-ta	MID.V.3-SG-S.ABL	1
ba-hun	MID.V.3-SG-S	39
ba-hun	MID.V.3-SG-S		2
ba-hun	MID.V.3-SG-S.GEN.GEN.ABS	1
ba-hun-ga2	MID.V.3-SG-S	1
ba-hun-ga2-sze3	MID.V.3-SG-S.TERM	1
ba-kux(KWU147)	MID.L1-SYN.V.3-SG-S	1
bala	N	1
bala	N.ABS	1
bala	N.GEN	1
bala	N.GEN.L1	1
bala	N.L1	1
bala	N.L1		1
ba-la	PN	1
bala-a	N.GEN	1
bala-a	N.GEN.ABS		1
bala-a	N.GEN.L1	9
bala-a	N.L1	2
bala-a	N.L1		1
bala-a	N.L1.GEN	1
bala-a-sze3	N.GEN.TERM	1
bala-a-ta	NF.V.PT.GEN.ABL	2
ba-li	PN.ERG	1
ba-lu5	N	1
ba-mu	PN.GEN	1
ba-na-...	MID.3-SG-H.DAT.3-SG-H-A.V.3-SG-P	1
ba-na-gi-in	MID.3-SG-H.DAT.V.3-SG-S	1
banda3-sze3	N.TERM	1
ba-ne-tar-ra	MID.3-PL-DAT.V.3-SG-S.SUB	1
bappir	N	2
ba-ra	NF.V.PT	1
bara2-si-ga	N	2
ba-ra-gi-ne	NF.V.PL.ABS.ABS	1
ba-ra-sa10	MID.ABL.3-SG-H-A.V.3-SG-P	1
bar-gal2	N	19
bar-ra	N.GEN	1
bar-su	NF.V.ABS	4
bar-su-ga	NF.V.ABS	15
bar-ta	N.ABL	2
ba-sa6	PN.GEN	3
ba-sa6-ga	PN	1
ba-ti	MID.3-SG-H-A.V.3-SG-P	54
ba-ti	MID.3-SG-H-A.V.3-SG-P		1
ba-ti	MID.3-SG-H-A.V.3-SG-P.3-PL	1
ba-ti-esz2	MID.3-SG-H-A.V.3-PL	1
ba-usz2	MID.V.3-SG-S	10
ba-usz2	MID.V.3-SG-S.SUB.GEN.DAT-H	3
ba-usz2	MID.V.PL.3-PL-S	13
ba-zal	MID.V.3-SG-S.SUB	2
ba-zal	MID.V.3-SG-S.SUB.L1	2
ba-zi	MID.V.3-SG-S	8
ba-zi	PN	2
ba-zi	PN.ABS	1
ba-zi	PN.GEN.GEN	1
ba-zi-sze3	PN.GEN.TERM	1
be-li2-a-zu	PN.ERG	1
be-li2-du10	PN	4
bi2-bi2	PN	1
bi2-bi2-a	PN	2
bi2-du11-ga	PN	1
bi2-du11-ga	PN.GEN	2
bi2-du11-ga	PN.GEN		1
bi2-du11-ga-ta	PN.GEN.ABL	2
bi2-ib2-gi4-me	3-SG-NH.L2.3-SG-NH-A.V.3-SG-P.SUB.ABS.COP-3-PL	1
bi2-in-du11	3-SG-NH.L3.3-SG-H-A.V.3-SG-P	2
bi2-in-ne2-sza-sze3	3-SG-NH.L2.3-SG-H-A.V.PL.3-PL.SUB.GEN.TERM	1
bi2-se3-ga-sze3	3-SG-NH.L2.V.3-SG-P.SUB.TERM	1
bi-ik-ki-nu-um	PN.GEN.ABS	1
bil-ga	PN.DAT-H	1
bu3-u2-nu-um	PN	1
bu-bu	PN.ERG	1
bu-ga-ti	PN	1
bulug4	N.ABS	1
bur-ma-ma	PN	1
da-a-gi	PN.DAT-H	1
da-a-gi4	PN	1
da-a-gi4	PN.GEN	1
dab5-ba	NF.V.PT	1
dab5-ba-de3	NF.V.F.DAT-NH	1
da-ba-tum	N	1
dab-ba	NF.V.PT	2
dabin	N	13
dabin	N.ABS	1
dabx(U8)-ba	NF.V.PT	1
da-da	PN	1
da-da	PN.DAT-H	1
da-da	PN.GEN	4
da-da	PN.GEN.DAT-H	1
da-da	PN.GEN.GEN	1
da-da	PN.GEN.L2-NH	1
da-da-a	PN	2
da-da-a	PN.DAT-H	1
da-da-a	PN.GEN	1
da-da-ga	PN	2
da-da-ga	PN.ERG	1
da-da-ga	PN.GEN	2
da-da-ga	PN.GEN.ERG	1
da-da-ga	PN.GEN.L2-NH	1
da-da-ga-ta	PN.GEN.ABL	2
da-da-ni	PN	1
da-da-ta	PN.GEN.ABL	1
da-du	PN	2
da-du-mu	PN.GEN	2
da-ga-...	PN.GEN	1
dagal	NF.V.ABS	1
da-ga-mu	PN.GEN	1
da-gi	PN	1
da-gi	PN.GEN	1
da-gi-...	PN.GEN	1
dal	MN.L1	6
dal-ba-na	FN	1
dam	N	3
dam-gar3	N	3
dam-gar3	N.DAT-H	1
dam-gar3	N.ERG	2
dam-gar3	N.GEN	2
dam-gar3	N.GEN.ABS	1
dam-gar3-ra	N.DAT-H	1
dam-sa6-sze3	PN.GEN.TERM	1
da-mu-ta	PN.GEN.ABL	1
dan-ni-a-sze3	PN.GEN.TERM	1
dan-num2	PN.DAT-H	1
dan-u2-a-ta	PN.GEN.ABL	1
dan-u2-pi2	PN.GEN	1
dar-bi	N.ABS.3-SG-NH-POSS.ABS	1
da-umma{ki}	SN.GEN	1
de2-a	NF.V.PT	2
de6-a	NF.V.PT	4
di	N	2
dida	N	19
dida	N		1
di-di	NF.V.RDP.PF.TERM	1
didli	NF.V.ABS	1
didli	NF.V.ABS.ABS	1
didli	NF.V.ABS.GEN	1
didli	NF.V.ABS.TERM	1
di-ku5-bi-me	N.3-SG-NH-POSS.ABS.COP-3-PL	1
di-ku5-mi-szar-ta	PN.GEN.ABL	1
dingir-a2-dah	PN.GEN	1
dingir-ba-ni-ta	PN.GEN.ABL	1
dingir-ga2-i3-sa6	PN.DAT-H	1
dingir-ra	PN	1
dingir-ra	PN.GEN	1
dingir-ra-bi	PN.DAT-H	1
dingir-ra-bi2	PN.DAT-H	1
dingir-ra-bi2-ta	PN.GEN.ABL	1
dingir-ra-ta	PN.GEN.ABL	1
dingir-su-dan	PN.GEN	1
dingir-su-ra-bi2-ta	PN.GEN.ABL	1
diri	N	10
diri	N.ABS	1
diri	N.L1	5
diri	NF.V.ABS	4
diri	NF.V.ABS.ABS	2
diri-ga	NF.V.PT	3
diri-ga-am3	NF.V.PT.ABS.COP-3-SG	1
diri-sze3	N.TERM	3
diri-tum	PN.DAT-H	1
du	NF.V.ABS	45
DU	NF.V.ABS	1
du	NF.V.ABS		2
du	NF.V.ABS.ABS	1
du	NF.V.PF.F	1
du10-ga	NF.V.PT	6
du10-ga-mu	PN	2
du10-ge	PN.DAT-H	1
du10-us2	N	1
du11-du11-ga	NF.V.RDP.PT	1
du11-ga	NF.V.PT	2
du11-ga	PN	2
du11-ga	PN.ERG	1
du11-ga-ni	PN.DAT-H	1
du11-ga-ni	PN.ERG	1
du3	NF.V.ABS	1
du3-a	NF.V.PT	2
du3-a	NF.V.PT.TERM	1
du3-a:ku5	N.DAT-H	1
du6-ku3-ga	N.GEN	1
du6-ku3-sig17-ta	FN.GEN.ABL	1
du6-ur3	N.GEN.DAT-H	1
du7-a	NF.V.PT	1
du8-a	NF.V.PT.ABS	1
du8-de3	NF.V.F	1
du-a	NF.V.PT	1
dub	N	3
dub-(sar)	N	1
dub-ba	dub[tablet]-ak	1
dub-dub	N	2
dub-dub-sze3	N.TERM	1
dub-la2-mah	TN.TERM	1
dub-sar	N	64
dub-sar	N		1
dub-sar	N.ABS	3
dub-sar	N.GEN	9
dub-sar3	N	2
du-du	PN	1
du-du	PN.GEN.GEN	1
du-du{ki}-ta	SN.ABL	1
dug	N	26
dug	N		1
duh	N	6
DUL3	N	1
dumu	N	164
dumu	N		1
dumu-gi7	N	2
dumu-gu4-gur	N.GEN	1
dumu-munus	N	3
dumu-na	N.3-SG-H-POSS.GEN	1
dumu-ni	N.3-SG-H-POSS	5
dumu-ni-me	N.3-SG-H-POSS.ABS.COP-3-PL	2
du-ni	NF.V.PF.F.3-SG-H-POSS.L1	7
dur-ul3-ta	WN.ABL	1
durux(U3)	FN	1
durux(U3)-{d}nanna-gu2-gal	FN	1
dusu	N	1
du-u2-du11	PN	1
e	N	2
e2	N	46
e2	N.ABS	1
e2	N.GEN.TERM	1
e2	N.L1	1
e2	N.TERM	1
e2-{d}szara2	TN.ABS	1
e2-{gesz}gesztin	PN	1
e2-a	N.GEN.L1	1
E2-A	ON	2
e2-a-ba-ni	PN.DAT-H	1
e2-a-i3-li2	PN.ERG	1
e2-a-na	TN.L1	1
e2-ansze-ka	FN.GEN.GEN.TERM	1
e2-ba-an	N.ABS	1
e2-babbar2	TN.GEN	1
e2-di	PN	1
e2-duru5	N	4
e2-duru5-ta	N.GEN.ABL	1
e2-esir	N.GEN	1
e2-ga	N.GEN	1
e2-gal	N.GEN	1
e2-gal	N.GEN.L1	1
e2-gal	N.GEN.TERM	1
e2-gal	N.L2-NH	1
e2-gal-e	N.DAT-NH	1
e2-gal-e-si	PN.GEN	3
e2-gal-la	N.GEN.TERM	1
e2-gal-la	N.L1	3
e2-gal-ta	N.ABL	2
e2-gesz	N	1
e2-gibil4-le-ta	FN.ABL	1
e2-gu4-ta	N.ABL	1
e2-i7-lu2-ru-gu2-da	PN.GEN	1
e2-iti-6(disz)	MN.L1	9
e2-iti-6(disz)-sze3	MN.TERM	1
e2-ki-gal2	PN	1
e2-kikken2	N	1
e2-kikken-gibil-ta	GN.ABL		1
e2-kiszib3-ba	N.GEN	1
e2-kiszib3-ba-sze3	N.TERM	1
e2-lu2-lagar	PN.DAT-H	1
e2-lu-bi-su	PN.GEN	1
e2-lunga	N.GEN.ABS	1
e2-mah	TN.TERM	1
e2-ma-ki-du10	PN	1
e2-muhaldim	N.TERM	3
e2-muhaldim-sze3	N.TERM	1
e2-sar-ra-du10-sze3	SN.TERM	1
e2-ta	N.ABL	2
e2-te-na-ka	GN.GEN.L1	1
e2-tum	N	16
e2-tum-e	N.L3-NH	1
e2-tur3	N	1
e2-u4-1(u)-5(disz)	TN.TERM	1
e2-u4-7(disz)	ON.TERM	1
e2-u6-e	PN.DAT-H	1
e2-u6-e	PN.ERG	1
e2-u6-e	PN.GEN.DAT-H	1
e2-udu	N	1
e2-ur2-bi-du10	PN.ERG	1
e2-ur2-bi-du10-ta	PN.GEN.ABL	1
e2-usz-bar-sze3	N.TERM	1
e2-uz-ga	N.GEN.TERM	1
e3	NF.V.PT	1
e3-a	NF.V.PT	3
e3-a	NF.V.PT.ABS	1
e3-a	NF.V.PT.GEN	1
e3-a	NF.V.PT.GEN.ABS	1
eb-ku-sza-ta	PN.GEN.ABL	1
e-er-dingir-ta	PN.GEN.ABL	1
egir-bi	N.3-SG-NH-POSS.ABS	1
e-la-ak-ku-ru-ba-ta	PN.GEN.ABL	1
e-la-ak-nu-id-ta	PN.GEN.ABL	1
elam	EN.DAT-H	1
elam	GN.GEN	1
e-la-nu-id	PN	1
e-lu-da-an	PN	1
eme3-mah2	N	1
en	N	41
en	N		1
en3	N.ABS	1
en3-bi	N.3-SG-H-POSS.ABS	1
en-am-gal	PN	1
en-dim2-gi8-sze3	SN.TERM	1
en-dingir-mu	PN.ERG	1
en-dingir-mu	PN.GEN	1
en-dingir-mu-ta	PN.GEN.ABL	1
enegix(|EN.DIM2.GIG|){ki}	SN.GEN.L1	1
en-gal-mah-an-na	PN	1
engar	N	9
engar	N.DAT-H	6
engar	N.GEN.ABS	1
engar-gu4-suhub2	N	1
engar-ta	N.GEN.ABL	1
engar-ta	PN.GEN.ABL	1
enku	N.GEN	1
en-mah-ga-an-na	SN.ABS	1
en-mah-gal-an-na	PN	3
en-mah-gal-an-na	PN.ABS	1
en-na	N.GEN.ERG	1
en-nir-gal2-an-na	PN	1
en-nu	N.DAT-H	1
en-nu	N.GEN.TERM	1
en-nu	PN.DAT-H	1
en-nun-ga2	N.ABS	1
en-nun-ga2	N.GEN	1
en-nun-ki	PN.ABS	1
en-nun-ne2	PN.ERG	1
en-ra-kal	PN.DAT-H	1
ensi2	N	32
ensi2	N		1
ensi2	N.DAT-H	1
ensi2	N.GEN	5
ensi2	N.GEN		1
ensi2	N.GEN.L1	1
ensi2	N.GEN.TERM	1
ensi2-ka	N.GEN	11
ensi2-ka	N.GEN.GEN.ABS	1
ensi2-ka	N.GEN.GEN.L1	1
ensi2-ka	N.GEN.L1	1
ensi2-ka-sze3	N.GEN.TERM	1
ensi2-ka-ta	N.GEN.ABL	2
ensi2-ke4	N.ERG	1
ensi2-ta	N.GEN.ABL	1
en-um-{d}iszkur-ta	PN.GEN.ABL	1
en-unu6-gal	PN	8
en-unu6-gal	PN		1
en-unu6-gal	PN.ABS	1
en-unu6-gal-{d}inanna	PN.ABS	1
en-ur2-ku3-ge	PN	1
er3-ra-ba-ni	PN	1
er3-ra-bi2	PN	1
er3-ra-dan	PN.ERG	1
er3-ra-gar3	PN.GEN	1
er3-ra-ur-sag	PN.DAT-H	1
er3-ra-ur-sag	PN.ERG	1
er3-re-bu-um	PN	1
er3-re-eb-ta	PN.GEN.ABL	1
er3-re-szum	PN.GEN	1
er3-zu-dan-ta	PN.GEN.ABL	1
eridu{ki}	SN.GEN	2
eridu{ki}	SN.GEN.ABS	13
eridu{ki}-ga	SN.GEN.ABS	1
erin2	N	9
erin2-bi	N.GEN.3-SG-NH-POSS.ABS	3
erin2-e	N.ERG	1
erin2-na		1
erin2-na	N.GEN	1
erin2-na-ka	N.GEN.GEN	1
erin2-na-sze3	N.GEN.TERM	1
erin-da	PN.ABS	1
erin-da	PN.GEN.GEN	1
erin-gaba	N.GEN	1
esir2	N	6
esir2-a	N.L1	1
esz18-dar-um-mi-a	PN.DAT-H	1
esz3	N	4
esz3-esz3	N	3
esza	N	4
esztub	N	3
e-tak4-a	FIN.3-NH.V.3-SG-P.SUB	1
ezem	N	1
ezem-{d}ba-ba6	MN.L1	3
ezem-{d}dumu-zi	MN.L1	2
ezem-{d}dumu-zi	MN.TERM	1
ezem-{d}li9-si4-na	MN.L1	1
ezem-{d}li9-si4-ta	MN.ABL	1
ezem-{d}me-ki-gal2	MN.L1	1
ezem-{d}me-ki-gal2-sze3	MN.TERM	1
ezem-{d}nin-a-zu	MN	1
ezem-{d}nin-a-zu	MN.L1	3
ezem-{d}szul-gi	MN.L1	13
ezem-{d}szul-gi	MN.L1		1
ezem-{d}szul-gi-sze3	MN.TERM	1
ezem-{d}szul-gi-ta	MN.ABL	1
ezem-an-na	MN.ABL	1
ezem-an-na	MN.L1	6
ezem-mah	MN.L1	3
ezem-me-ki-gal2	MN.ABS	1
ezem-me-ki-gal2	MN.L1	6
ezem-me-ki-gal2	MN.L1		1
ga	N	13
ga	N.ABS	2
ga2	N	1
ga2-ga2	NF.V.RDP.PF.F	1
ga2-ga2-dam	NF.V.RDP.F.COP-3-SG	1
ga6-ga2	NF.V.PT	2
ga6-ga2	NF.V.PT.TERM	1
ga-a-ga-a-ta	PN.GEN.ABL	1
ga-a-ga-ga-a-ta	PN.GEN.ABL	1
ga-a-me	PN.GEN	3
ga-an-ti-il	MOD.L1-SYN.V.ABS	1
ga-ar3	N	3
gab2-IL2	N	7
gab2-ra	N.GEN	1
gab2-us2	N	1
gab2-us2	N.GEN	1
gaba	N.GEN	1
gaba	NF.V.ABS	1
gaba-asz	N.TERM	4
gaba-ri	N	6
gaba-ta	N.ABL	9
gaba-ta	N.ABL		1
gada	N	3
ga-du	PN.GEN.DAT-H	1
ga-du-sza-na-um	PN.GEN.DAT-H	1
ga-esz{ki}	SN.GEN.ABS	2
ga-esz{ki}	SN.GEN.ABS		1
gag-si-sa2	N	1
gag-su-um	N	1
gal	NF.V.ABS	6
gal2-la	NF.V.PT	1
gal2-la	NF.V.PT.ABS	1
ga-mu	PN.GEN	1
GAN2	N	90
GAN2-gu4	FN.GEN	1
GAN2-mah	FN	1
GAN2-masz	MN	1
GAN2-masz	MN.L1	1
GAN2-masz-ta	MN.GEN.ABL	1
GAN2-ta	N.ABL	9
ga-ni-ta	SN.GEN.ABL	1
ganun-ta	N.ABL	1
ga-rig2	N.ABS	1
gar-sza-na{ki}-ka-ke4	SN.GEN.GEN.ERG	1
ga-sze-a	N	1
gaz	N	1
gaz	N.GEN	1
gazi	N	2
gazi	N.ABS	2
gazx(KUM)	NF.V.ABS	1
gazx(KUM)	NF.V.PT	2
ge6	NF.V.ABS	2
ge6	NF.V.ABS		1
ge6	NF.V.ABS.GEN	1
ge6-ba-a	N	2
ge6-par4-ki-du10	PN.GEN	1
ge6-zal-sze3(KU)	DN.GEN.TERM	1
geme2	N	10
geme2	N.ABS	1
geme2-{d}a-szar2	PN	1
geme2-{d}a-szar2	PN.GEN.DAT-H	1
geme2-{d}a-szar2-ke4	PN.ERG	1
geme2-{d}asznan	PN.DAT-H	1
geme2-{d}dumu-zi-da	PN.DAT-H	2
geme2-{d}en-lil2-la2	PN.DAT-H	1
geme2-{d}ig-alim	PN	1
geme2-{d}isztaran	PN	1
geme2-{d}li9-si4	PN	1
geme2-{d}suen	PN.DAT-H	1
geme2-{d}szara2	PN	1
geme2-{d}szara2	PN.DAT-H	1
geme2-{d}szul-pa-e3	PN.DAT-H	1
geme2-{gesz}gigir	PN	1
geme2-{gesz}gigir	PN.DAT-H	1
geme2-bi	N.3-SG-NH-POSS	3
geme2-bi	N.3-SG-NH-POSS.ABS	3
geme2-bi	NU.3-SG-NH-POSS	1
geme2-dub-la2	PN.DAT-H	1
geme2-eb-gal	PN	1
geme2-mu	N.1-SG-POSS.ABS	1
geme2-nigar{gar}	PN.DAT-H	1
gen-na	NF.V.PT	7
gen-na	NF.V.PT.DAT-H	6
gen-na-me	NF.V.PT.COP-3-PL	1
gesz	N	8
gesz	N.ABS	1
gesz	N.GEN.L1	1
gesz-du3	N.ABS	1
gesz-du3	N.ABS		2
gesz-gar-ra	NF.V.PT	3
gesz-gi-banda3{da}	FN	1
gesz-gi-banda3{da}	FN.ABS	1
gesz-gi-ta	N.ABL	1
gesz-i3	N	7
gesz-i3-bi	N.3-SG-NH-POSS.ABS	3
geszimmar	N.GEN	2
gesz-ir-min-ra-ta	PN.GEN.ABL	1
gesz-kesz2	N	2
gesz-kin-ti	N.GEN	4
gesztin	N	3
gesztu3	N	1
gesz-ur3	N	1
gesz-ur3-ra	NF.V.PT	6
gi	N	19
gi	N.ABS	2
gi	N.GEN	1
gi4	NF.V.ABS	1
gi6-par4	N.GEN	1
gi-apin-ku5-ra2	FN	1
gi-apin-ku5-ra2	FN.L1	1
gibil	NF.V.ABS	2
gibil	NF.V.ABS		1
gibil	NF.V.ABS.L1	1
gibil-ka-i3-sa6	PN.DAT-H	1
gibil-ta	NF.V.ABS.ABL	1
gid2	N	1
gid2-bi	N.3-SG-NH-POSS.ABS	3
gid2-da	NF.V.PT	13
gid2-da	NF.V.PT.GEN.ABS	1
gi-dah-ha	FN.GEN.ABL	2
gi-du3	N	1
gi-du3	N.TERM	1
gig	N	4
gi-gesz	N	1
gi-musz	N	1
gin2	N	268
gin2	N		8
gin2	N.ABS	20
gin2-ta	N.ABL	3
gi-na	N	1
gi-ne2	PN	1
gi-nu-na	PN	1
gir2-su{ki}	SN.GEN	2
gir2-su{ki}	SN.GEN.ERG	1
gir2-su{ki}	SN.GEN.GEN.L1	1
gir2-su{ki}	SN.GEN.L1	2
gir2-su{ki}-ka	SN.GEN.GEN	1
gir2-su{ki}-ke4-ne	SN.GEN.GEN.GEN.PL.ABS	1
gir2-su{ki}-ta	SN.GEN.GEN.ABL	1
gi-ra-num2	N	1
giri17-dab5	N	1
giri3	N	101
giri3	N		2
